PatientNbr,RegistrationDate,HealthCardNbr,FirstName,LastName,Email,Gender,DOB,Address1,Address2,City,State,StateCode,Region,Zip
4721818,2021-12-15,21371179,Lisa,Harris,lisa.harris@datacourse.com,Female,1985-03-27,Suite 788,2225 Rodriguez Springs,Salem,Oregon,OR,West,97302
4902205,2021-12-18,21388609,Leonard,Underwood,leonard.underwood@datacourse.com,Male,1927-06-21,Apt. 724,387 Mckenzie Causeway,Salem,Oregon,OR,West,97302
5246036,2021-12-17,21367651,Jan,Vaughan,jan.vaughan@datacourse.com,Female,1958-03-06,Apt. 646,5654 Garcia Stream,Salem,Oregon,OR,West,97302
5407954,2021-12-24,21363388,Jonathan,Black,jonathan.black@datacourse.com,Male,1992-12-22,Apt. 175,635 Reed Throughway,Salem,Oregon,OR,West,97302
5486893,2021-12-17,21365229,Rose,Hemmings,rose.hemmings@datacourse.com,Female,1988-11-14,Suite 353,4637 Nelson Turnpike,Salem,Oregon,OR,West,97302
5503047,2021-12-17,21392886,Evan,Forsyth,evan.forsyth@datacourse.com,Male,1990-04-21,Apt. 644,0158 Erika Crest,Salem,Oregon,OR,West,97302
5509814,2021-12-16,21369058,Andrea,Hemmings,andrea.hemmings@datacourse.com,Female,1939-12-08,Apt. 949,8552 Charles Points,Salem,Oregon,OR,West,97302
5528058,2021-12-17,21388077,Wanda,Lyman,wanda.lyman@datacourse.com,Female,1955-11-29,Suite 763,67175 Green Island,Salem,Oregon,OR,West,97302
5747112,2021-12-16,21378235,Sue,Watson,sue.watson@datacourse.com,Female,1979-12-23,Apt. 836,5370 Erin Landing,Salem,Oregon,OR,West,97302
4758664,2021-12-20,21387930,Pippa,Dowd,pippa.dowd@datacourse.com,Female,1994-10-15,Suite 504,8035 Weaver Fords,Springfield,Oregon,OR,West,1151
4971563,2021-12-14,21369576,Cameron,Paige,cameron.paige@datacourse.com,Male,1931-04-23,Suite 272,54168 Morris Mission,Springfield,Oregon,OR,West,1151
5325125,2021-12-16,21370976,Vanessa,Glover,vanessa.glover@datacourse.com,Female,1931-02-11,Apt. 867,0341 Timothy Summit,Springfield,Oregon,OR,West,1151
5430220,2021-12-26,21364872,David,Hart,david.hart@datacourse.com,Male,1993-05-30,Apt. 976,396 Warren Knoll,Springfield,Oregon,OR,West,1151
5498216,2021-12-16,21362359,Lillian,Duncan,lillian.duncan@datacourse.com,Female,1961-11-12,Suite 173,816 Rogers Crossing,Springfield,Oregon,OR,West,1151
5504680,2021-12-17,21376492,Nicholas,Ferguson,nicholas.ferguson@datacourse.com,Male,1934-05-22,Suite 703,377 Martinez Way,Springfield,Oregon,OR,West,1151
5513084,2021-12-18,21391458,Diane,Arnold,diane.arnold@datacourse.com,Female,1955-06-15,Suite 031,50909 Rocha Forges,Springfield,Oregon,OR,West,1151
5542231,2021-12-30,21377227,Isaac,Fisher,isaac.fisher@datacourse.com,Male,1968-05-27,Apt. 380,2184 Melissa Light,Springfield,Oregon,OR,West,1151
4751692,2021-12-17,21381714,Dorothy,Mills,dorothy.mills@datacourse.com,Female,1997-05-07,Suite 989,4427 Trevor Village,Tigard,Oregon,OR,West,97224
4957825,2021-12-15,21380699,Amy,Fisher,amy.fisher@datacourse.com,Female,1951-08-02,Suite 361,5405 Bradley Ports,Tigard,Oregon,OR,West,97224
5311427,2021-12-17,21381756,Ella,Hart,ella.hart@datacourse.com,Female,1911-09-29,Apt. 550,773 Deanna Hills,Tigard,Oregon,OR,West,97224
5426674,2021-12-17,21377633,John,Poole,john.poole@datacourse.com,Male,1976-09-25,Suite 019,0632 David Keys,Tigard,Oregon,OR,West,97224
5496617,2021-12-14,21388490,Ian,Rutherford,ian.rutherford@datacourse.com,Male,1960-11-06,Apt. 457,338 Parks Expressway,Tigard,Oregon,OR,West,97224
5504368,2021-12-17,21378571,Gordon,Poole,gordon.poole@datacourse.com,Male,1960-06-03,Suite 067,621 Schmidt Lane,Tigard,Oregon,OR,West,97224
5512446,2021-12-19,21383744,Amelia,Cameron,amelia.cameron@datacourse.com,Female,1960-02-11,Apt. 109,26952 Brooks Springs,Tigard,Oregon,OR,West,97224
5539507,2021-12-29,21367133,Melanie,Gill,melanie.gill@datacourse.com,Female,1987-04-02,Apt. 821,98091 Anna Oval,Tigard,Oregon,OR,West,97224
6206716,2021-12-30,21369730,Owen,Bond,owen.bond@datacourse.com,Male,1989-05-18,Apt. 449,9504 Cook Keys,Tigard,Oregon,OR,West,97224
4747129,2021-12-16,21378634,Austin,Baker,austin.baker@datacourse.com,Male,1930-03-26,Apt. 368,79322 Robinson Plaza,Allentown,Pennsylvania,PA,Northeast,18104
4950999,2021-12-17,21367917,Abigail,Berry,abigail.berry@datacourse.com,Female,1950-10-05,Suite 264,4397 Palmer Lodge,Allentown,Pennsylvania,PA,Northeast,18104
5302108,2021-12-15,21360231,Blake,Wright,blake.wright@datacourse.com,Male,1939-07-26,Apt. 544,88447 Anthony Flats,Allentown,Pennsylvania,PA,Northeast,18104
5422846,2021-12-14,21376534,Emily,Martin,emily.martin@datacourse.com,Female,1916-08-15,Suite 226,043 Scott Stravenue,Allentown,Pennsylvania,PA,Northeast,18104
5495857,2021-12-17,21361750,Evan,Payne,evan.payne@datacourse.com,Male,1925-05-10,Apt. 519,06220 Alicia Summit,Allentown,Pennsylvania,PA,Northeast,18104
5504154,2021-12-16,21380342,Sally,Quinn,sally.quinn@datacourse.com,Female,1934-06-19,Suite 851,26717 Donald Fields,Allentown,Pennsylvania,PA,Northeast,18104
5512115,2021-12-15,21386859,Sarah,Watson,sarah.watson@datacourse.com,Female,1977-04-26,Apt. 463,622 Daniel Turnpike,Allentown,Pennsylvania,PA,Northeast,18104
5538331,2021-12-29,21381371,Madeleine,Bailey,madeleine.bailey@datacourse.com,Female,1923-06-17,Suite 733,705 Caitlin Trace,Allentown,Pennsylvania,PA,Northeast,18104
6190607,2021-12-17,21386887,Brandon,Hemmings,brandon.hemmings@datacourse.com,Male,1974-09-06,Apt. 008,19145 Peterson Isle,Allentown,Pennsylvania,PA,Northeast,18104
4798914,2021-12-18,21373944,Kylie,Marshall,kylie.marshall@datacourse.com,Female,1969-01-09,Apt. 345,8472 Bowman Views,Altoona,Pennsylvania,PA,Northeast,16601
5077808,2021-12-16,21385137,Lisa,Miller,lisa.miller@datacourse.com,Female,1964-09-29,Suite 329,786 Moyer Cliffs,Altoona,Pennsylvania,PA,Northeast,16601
5370376,2021-12-17,21362429,Brandon,Duncan,brandon.duncan@datacourse.com,Male,1979-08-16,Apt. 748,17079 Torres Meadow,Altoona,Pennsylvania,PA,Northeast,16601
5447788,2021-12-14,21387601,Wanda,Rampling,wanda.rampling@datacourse.com,Female,1952-09-12,Apt. 871,743 Gomez Port,Altoona,Pennsylvania,PA,Northeast,16601
5500385,2021-12-25,21369968,Bernadette,Slater,bernadette.slater@datacourse.com,Female,1959-09-24,Apt. 304,36665 Lopez Knoll,Altoona,Pennsylvania,PA,Northeast,16601
5506020,2021-12-16,21386369,Alexandra,Ross,alexandra.ross@datacourse.com,Female,1980-12-06,Suite 487,5801 Johnathan Way,Altoona,Pennsylvania,PA,Northeast,16601
5515531,2021-12-17,21362373,Heather,North,heather.north@datacourse.com,Female,1967-01-13,Suite 124,527 Washington Ford,Altoona,Pennsylvania,PA,Northeast,16601
5559688,2022-01-20,21389456,Vanessa,Paige,vanessa.paige@datacourse.com,Female,1981-03-21,Apt. 617,725 Matthew Common,Altoona,Pennsylvania,PA,Northeast,16601
4820384,2021-12-20,21372047,Gordon,Powell,gordon.powell@datacourse.com,Male,1984-11-16,Apt. 413,192 Ryan Spring,Bethlehem,Pennsylvania,PA,Northeast,18015
5130020,2021-12-17,21386236,Austin,Bailey,austin.bailey@datacourse.com,Male,1983-06-07,Suite 485,4043 Johnston Manor,Bethlehem,Pennsylvania,PA,Northeast,18015
5379011,2021-12-16,21364417,Joanne,Clark,joanne.clark@datacourse.com,Female,1975-10-28,Suite 354,6689 Vaughn Canyon,Bethlehem,Pennsylvania,PA,Northeast,18015
5457833,2021-12-17,21392256,Colin,Churchill,colin.churchill@datacourse.com,Male,1999-09-26,Suite 280,1214 Scott Village,Bethlehem,Pennsylvania,PA,Northeast,18015
5500972,2021-12-16,21369030,Jonathan,Nash,jonathan.nash@datacourse.com,Male,1932-03-12,Suite 221,825 Kyle Street,Bethlehem,Pennsylvania,PA,Northeast,18015
5506650,2021-12-16,21387321,Irene,Forsyth,irene.forsyth@datacourse.com,Female,1921-01-09,Apt. 685,7229 Miller Passage,Bethlehem,Pennsylvania,PA,Northeast,18015
5516944,2021-12-18,21392865,Kevin,Davidson,kevin.davidson@datacourse.com,Male,1913-04-04,Apt. 415,59084 James Manors,Bethlehem,Pennsylvania,PA,Northeast,18015
5576221,2021-12-16,21389183,Richard,Stewart,richard.stewart@datacourse.com,Male,1941-06-28,Apt. 928,74644 Thompson Spur,Bethlehem,Pennsylvania,PA,Northeast,18015
4726154,2021-12-20,21380734,Neil,Black,neil.black@datacourse.com,Male,1965-04-10,Suite 291,231 Oneal Garden,Chester,Pennsylvania,PA,Northeast,19013
4910726,2021-12-15,21364683,Elizabeth,Davies,elizabeth.davies@datacourse.com,Female,1995-11-07,Suite 166,217 Vanessa Fort,Chester,Pennsylvania,PA,Northeast,19013
5254306,2021-12-14,21389764,Anthony,Alsop,anthony.alsop@datacourse.com,Male,1941-02-01,Suite 381,322 Weber Skyway,Chester,Pennsylvania,PA,Northeast,19013
5409995,2021-12-17,21391612,Leah,Peters,leah.peters@datacourse.com,Female,1991-03-19,Apt. 367,150 Munoz Ville,Chester,Pennsylvania,PA,Northeast,19013
5488273,2021-12-16,21372803,Jane,Allan,jane.allan@datacourse.com,Female,1995-01-03,Apt. 908,909 Moore Port,Chester,Pennsylvania,PA,Northeast,19013
5503208,2021-12-16,21359601,Jasmine,James,jasmine.james@datacourse.com,Female,1980-05-04,Suite 883,446 Levi Stravenue,Chester,Pennsylvania,PA,Northeast,19013
5510124,2021-12-19,21362380,Frank,Murray,frank.murray@datacourse.com,Male,1942-11-28,Apt. 315,52259 Newton Route,Chester,Pennsylvania,PA,Northeast,19013
5529507,2021-12-19,21368127,Madeleine,Ball,madeleine.ball@datacourse.com,Female,1944-09-20,Suite 869,9540 Johnson Street,Chester,Pennsylvania,PA,Northeast,19013
5765272,2022-02-24,21393075,Adam,Turner,adam.turner@datacourse.com,Male,1942-03-23,Apt. 076,3720 Santiago Forges,Chester,Pennsylvania,PA,Northeast,19013
4731828,2021-12-16,21359846,Adam,Bell,adam.bell@datacourse.com,Male,1935-01-03,Apt. 746,525 Perez Isle,Lancaster,Pennsylvania,PA,Northeast,17603
4921435,2021-12-15,21391836,Jasmine,Gray,jasmine.gray@datacourse.com,Female,1965-04-02,Suite 061,39303 Emily Shoals,Lancaster,Pennsylvania,PA,Northeast,17603
5268705,2021-12-17,21369898,Kimberly,Underwood,kimberly.underwood@datacourse.com,Female,2000-10-14,Apt. 824,241 Misty Club,Lancaster,Pennsylvania,PA,Northeast,17603
5413695,2021-12-17,21391332,Carol,Short,carol.short@datacourse.com,Female,1956-11-30,Apt. 725,3107 Chad Light,Lancaster,Pennsylvania,PA,Northeast,17603
5490860,2021-12-16,21367098,Michelle,May,michelle.may@datacourse.com,Female,1968-10-06,Suite 356,8506 Baker Manors,Lancaster,Pennsylvania,PA,Northeast,17603
5503415,2021-12-16,21380888,Molly,James,molly.james@datacourse.com,Female,1923-10-23,Suite 511,118 Edwards Key,Lancaster,Pennsylvania,PA,Northeast,17603
5510573,2021-12-17,21372901,Sean,Carr,sean.carr@datacourse.com,Male,1996-11-22,Apt. 419,7945 Mercado Land,Lancaster,Pennsylvania,PA,Northeast,17603
5530367,2021-12-18,21367952,Fiona,Morgan,fiona.morgan@datacourse.com,Female,1991-03-31,Apt. 577,9426 Gina Well,Lancaster,Pennsylvania,PA,Northeast,17603
5789280,2021-12-22,21385837,Luke,Simpson,luke.simpson@datacourse.com,Male,1932-07-30,Suite 067,38280 Ortiz Fork,Lancaster,Pennsylvania,PA,Northeast,17603
4693797,2021-12-22,21384367,Luke,Rampling,luke.rampling@datacourse.com,Male,1987-05-10,Suite 492,253 Max Keys,Philadelphia,Pennsylvania,PA,Northeast,19154
4860032,2021-12-26,21392158,Kevin,Turner,kevin.turner@datacourse.com,Male,1916-11-11,Apt. 574,82702 Amanda Light,Philadelphia,Pennsylvania,PA,Northeast,19154
5190148,2021-12-16,21359216,Paul,Springer,paul.springer@datacourse.com,Male,1992-04-13,Apt. 878,400 Ryan Rest,Philadelphia,Pennsylvania,PA,Northeast,19154
5391358,2022-01-27,21389029,Karen,Metcalfe,karen.metcalfe@datacourse.com,Female,1939-04-30,Apt. 175,8195 Swanson Drive,Philadelphia,Pennsylvania,PA,Northeast,19154
5473689,2021-12-13,21372383,Gavin,Short,gavin.short@datacourse.com,Male,1967-03-05,Apt. 211,12909 Cox Unions,Philadelphia,Pennsylvania,PA,Northeast,19154
5501985,2021-12-12,21383947,Dan,Mathis,dan.mathis@datacourse.com,Male,1942-04-30,Suite 085,746 Jennifer River,Philadelphia,Pennsylvania,PA,Northeast,19154
5507852,2021-12-23,21393047,Diana,McDonald,diana.mcdonald@datacourse.com,Female,1949-03-21,Apt. 787,3437 Espinoza Islands,Philadelphia,Pennsylvania,PA,Northeast,19154
5521882,2021-12-13,21361316,Sue,Morrison,sue.morrison@datacourse.com,Female,1978-06-12,Suite 296,84885 Lisa Ports,Philadelphia,Pennsylvania,PA,Northeast,19154
5624260,2021-12-17,21375351,Faith,Dowd,faith.dowd@datacourse.com,Female,1938-10-12,Apt. 433,7685 Trevino Dam,Philadelphia,Pennsylvania,PA,Northeast,19154
4759196,2021-12-16,21365824,Virginia,Clark,virginia.clark@datacourse.com,Female,1929-11-21,Apt. 584,68190 Gomez Club,Reading,Pennsylvania,PA,Northeast,19604
4972033,2021-12-18,21374994,James,Burgess,james.burgess@datacourse.com,Male,1983-12-29,Apt. 352,17109 Goodwin Station,Reading,Pennsylvania,PA,Northeast,19604
5326175,2021-12-16,21367469,Donna,Glover,donna.glover@datacourse.com,Female,1936-12-03,Suite 701,776 Moon Rest,Reading,Pennsylvania,PA,Northeast,19604
5430423,2021-12-18,21377255,Wanda,Mackenzie,wanda.mackenzie@datacourse.com,Female,1919-12-19,Apt. 569,099 Michelle Rapid,Reading,Pennsylvania,PA,Northeast,19604
5498407,2021-12-29,21378578,Lillian,Black,lillian.black@datacourse.com,Female,1956-06-12,Suite 325,3680 Barbara Points,Reading,Pennsylvania,PA,Northeast,19604
5504687,2021-12-18,21368827,Angela,Berry,angela.berry@datacourse.com,Female,1994-09-09,Apt. 212,676 Joseph Mountains,Reading,Pennsylvania,PA,Northeast,19604
5513122,2021-12-17,21366510,Amanda,Buckland,amanda.buckland@datacourse.com,Female,1929-07-05,Apt. 155,47426 Hanson Way,Reading,Pennsylvania,PA,Northeast,19604
5542313,2022-01-13,21388357,John,Bower,john.bower@datacourse.com,Male,1931-03-02,Suite 152,1671 Schultz Haven,Reading,Pennsylvania,PA,Northeast,19604
4763953,2021-12-15,21375771,Faith,Glover,faith.glover@datacourse.com,Female,1981-07-28,Suite 904,873 Bryan Meadows,York,Pennsylvania,PA,Northeast,17404
4987787,2021-12-12,21384556,Neil,Fisher,neil.fisher@datacourse.com,Male,1985-02-01,Apt. 355,20953 Tiffany Turnpike,York,Pennsylvania,PA,Northeast,17404
5335771,2021-12-21,21381077,Ava,Tucker,ava.tucker@datacourse.com,Female,1944-06-06,Suite 560,428 Sean Passage,York,Pennsylvania,PA,Northeast,17404
5433303,2021-12-15,21364256,Penelope,Brown,penelope.brown@datacourse.com,Female,1991-04-24,Suite 377,1782 Ryan Cape,York,Pennsylvania,PA,Northeast,17404
5499417,2021-12-16,21380797,Ian,Lawrence,ian.lawrence@datacourse.com,Male,1984-10-16,Apt. 606,488 Kevin Rapid,York,Pennsylvania,PA,Northeast,17404
5504915,2021-12-16,21360385,Madeleine,Glover,madeleine.glover@datacourse.com,Female,1969-07-30,Apt. 703,6737 Hooper Villages,York,Pennsylvania,PA,Northeast,17404
5513486,2021-12-16,21360917,Theresa,Johnston,theresa.johnston@datacourse.com,Female,1992-08-07,Suite 116,10505 Vincent Avenue,York,Pennsylvania,PA,Northeast,17404
5544767,2021-12-19,21372782,James,Terry,james.terry@datacourse.com,Male,1940-05-22,Suite 944,59090 William Summit,York,Pennsylvania,PA,Northeast,17404
4805092,2021-12-22,21374000,Diana,Martin,diana.martin@datacourse.com,Female,1981-04-03,Suite 862,46362 Megan Freeway,Cranston,Rhode Island,RI,Northeast,2831
5093045,2021-12-28,21363962,Grace,Churchill,grace.churchill@datacourse.com,Female,1973-02-26,Suite 450,22641 Miller Mount,Cranston,Rhode Island,RI,Northeast,2831
5372725,2021-12-18,21364746,Jonathan,Wilkins,jonathan.wilkins@datacourse.com,Male,1918-05-18,Suite 173,48642 Julia Square,Cranston,Rhode Island,RI,Northeast,2831
5450945,2022-01-20,21385879,Bernadette,Mathis,bernadette.mathis@datacourse.com,Female,1953-02-07,Suite 386,3753 Wong Station,Cranston,Rhode Island,RI,Northeast,2831
5500546,2021-12-12,21379985,Harry,McDonald,harry.mcdonald@datacourse.com,Male,1931-01-08,Suite 610,2575 Palmer Well,Cranston,Rhode Island,RI,Northeast,2831
5506192,2021-12-24,21380643,Dylan,Stewart,dylan.stewart@datacourse.com,Male,1970-10-28,Suite 765,67678 Ronald Gardens,Cranston,Rhode Island,RI,Northeast,2831
5515999,2021-12-16,21378018,Joanne,Bell,joanne.bell@datacourse.com,Female,1954-12-19,Apt. 945,640 Haley Ridge,Cranston,Rhode Island,RI,Northeast,2831
5563942,2022-01-14,21392893,Warren,Langdon,warren.langdon@datacourse.com,Male,1921-01-18,Apt. 855,05224 Douglas Dam,Cranston,Rhode Island,RI,Northeast,2831
4740708,2021-12-15,21360609,Donna,Nolan,donna.nolan@datacourse.com,Female,1935-12-29,Apt. 029,28177 Rodney View,Providence,Rhode Island,RI,Northeast,2903
4940882,2021-12-30,21387272,Fiona,Rutherford,fiona.rutherford@datacourse.com,Female,1966-06-10,Suite 427,01098 Victor Squares,Providence,Rhode Island,RI,Northeast,2903
5289752,2021-12-16,21374441,Steven,Bailey,steven.bailey@datacourse.com,Male,1984-10-28,Suite 874,5501 Fleming Unions,Providence,Rhode Island,RI,Northeast,2903
5419470,2022-01-22,21374056,Diane,Bond,diane.bond@datacourse.com,Female,1919-07-26,Apt. 287,5734 Kenneth Divide,Providence,Rhode Island,RI,Northeast,2903
5494296,2021-12-19,21383541,Diane,Pullman,diane.pullman@datacourse.com,Female,1989-10-09,Suite 217,37223 Woodard Wall,Providence,Rhode Island,RI,Northeast,2903
5503952,2021-12-16,21385095,James,James,james.james@datacourse.com,Male,1970-04-28,Apt. 351,102 Gomez Inlet,Providence,Rhode Island,RI,Northeast,2903
5511654,2021-12-19,21379299,Gavin,Bell,gavin.bell@datacourse.com,Male,1968-11-01,Suite 277,085 Antonio Tunnel,Providence,Rhode Island,RI,Northeast,2903
5535665,2021-12-27,21380097,Joan,Kerr,joan.kerr@datacourse.com,Female,1965-12-12,Apt. 587,16244 Nicole Way,Providence,Rhode Island,RI,Northeast,2903
6152329,2021-12-22,21383667,Zoe,Henderson,zoe.henderson@datacourse.com,Female,1983-07-21,Apt. 063,15637 Kathryn Rapids,Providence,Rhode Island,RI,Northeast,2903
4713598,2021-12-17,21382316,Dorothy,Payne,dorothy.payne@datacourse.com,Female,1998-09-26,Apt. 114,44632 Katherine Path,Warwick,Rhode Island,RI,Northeast,2818
4885721,2021-12-19,21380902,Brandon,Skinner,brandon.skinner@datacourse.com,Male,1956-04-02,Suite 817,38613 William Harbor,Warwick,Rhode Island,RI,Northeast,2818
5229833,2021-12-16,21361806,Joseph,Allan,joseph.allan@datacourse.com,Male,1935-04-15,Suite 898,8107 Kimberly Orchard,Warwick,Rhode Island,RI,Northeast,2818
5403016,2021-12-16,21368288,Sonia,Graham,sonia.graham@datacourse.com,Female,1924-12-20,Apt. 433,1509 Fox Harbor,Warwick,Rhode Island,RI,Northeast,2818
5483067,2021-12-16,21379516,Colin,Poole,colin.poole@datacourse.com,Male,1944-08-14,Suite 080,3183 Debra Divide,Warwick,Rhode Island,RI,Northeast,2818
5502845,2021-12-29,21362723,Angela,Morrison,angela.morrison@datacourse.com,Female,1943-07-19,Apt. 701,46212 Walker Ford,Warwick,Rhode Island,RI,Northeast,2818
5509003,2021-12-16,21380125,Abigail,Glover,abigail.glover@datacourse.com,Female,1972-04-29,Apt. 359,0822 Vance Center,Warwick,Rhode Island,RI,Northeast,2818
5526425,2021-12-27,21372187,Anne,Underwood,anne.underwood@datacourse.com,Female,1969-08-17,Apt. 436,002 Curry Expressway,Warwick,Rhode Island,RI,Northeast,2818
5708966,2021-12-18,21390674,Dan,Ince,dan.ince@datacourse.com,Male,1940-09-17,Apt. 133,083 Cabrera Drive,Warwick,Rhode Island,RI,Northeast,2818
4801031,2021-12-17,21359776,Anthony,Ross,anthony.ross@datacourse.com,Male,1951-10-27,Suite 532,171 Robert Underpass,Woonsocket,Rhode Island,RI,Northeast,2895
5081435,2021-12-18,21368407,Tim,Lawrence,tim.lawrence@datacourse.com,Male,1934-04-01,Suite 751,96252 Michelle Brooks,Woonsocket,Rhode Island,RI,Northeast,2895
5371438,2021-12-16,21377948,Karen,Churchill,karen.churchill@datacourse.com,Female,1910-08-11,Apt. 641,91549 Collier Springs,Woonsocket,Rhode Island,RI,Northeast,2895
5449123,2021-12-16,21380482,Benjamin,Hunter,benjamin.hunter@datacourse.com,Male,1927-07-21,Apt. 508,375 Joseph Crescent,Woonsocket,Rhode Island,RI,Northeast,2895
5500473,2021-12-20,21390149,Ella,Sutherland,ella.sutherland@datacourse.com,Female,1940-01-07,Apt. 106,554 Rodriguez Viaduct,Woonsocket,Rhode Island,RI,Northeast,2895
5506113,2021-12-16,21384059,Neil,Hemmings,neil.hemmings@datacourse.com,Male,1992-02-17,Apt. 986,49290 Joseph Loop,Woonsocket,Rhode Island,RI,Northeast,2895
5515646,2021-12-16,21390996,Deirdre,Morgan,deirdre.morgan@datacourse.com,Female,1941-04-22,Suite 864,1157 Delacruz Spring,Woonsocket,Rhode Island,RI,Northeast,2895
5561949,2021-12-16,21361379,Lucas,MacLeod,lucas.macleod@datacourse.com,Male,1920-11-08,Suite 759,87009 Hill Row,Woonsocket,Rhode Island,RI,Northeast,2895
4696236,2021-12-16,21376100,Edward,Hart,edward.hart@datacourse.com,Male,1914-06-16,Apt. 977,6942 Juan Oval,Columbia,South Carolina,SC,South,29203
4865472,2021-12-17,21385788,Isaac,Smith,isaac.smith@datacourse.com,Male,1937-02-03,Apt. 914,28976 Jessica Mountain,Columbia,South Carolina,SC,South,29203
5198335,2021-12-18,21385844,Christian,McGrath,christian.mcgrath@datacourse.com,Male,1953-03-01,Suite 566,7126 Brown Locks,Columbia,South Carolina,SC,South,29203
5393106,2021-12-16,21366139,Michelle,Reid,michelle.reid@datacourse.com,Female,1946-08-08,Suite 383,41372 Matthew Glens,Columbia,South Carolina,SC,South,29203
5475922,2021-12-23,21388945,Zoe,Martin,zoe.martin@datacourse.com,Female,1999-07-17,Suite 514,074 Davis Dam,Columbia,South Carolina,SC,South,29203
5502168,2021-12-16,21371627,Dylan,Burgess,dylan.burgess@datacourse.com,Male,1950-08-11,Suite 482,675 Victoria Crest,Columbia,South Carolina,SC,South,29203
5508052,2021-12-17,21389708,Audrey,Simpson,audrey.simpson@datacourse.com,Female,1969-03-05,Apt. 656,454 Jessica Port,Columbia,South Carolina,SC,South,29203
5522813,2021-12-22,21375512,Paul,Wilkins,paul.wilkins@datacourse.com,Male,1971-02-15,Apt. 623,27011 Sean Throughway,Columbia,South Carolina,SC,South,29203
5637520,2022-01-15,21386299,Benjamin,Parsons,benjamin.parsons@datacourse.com,Male,1957-01-12,Suite 640,416 Nelson Motorway,Columbia,South Carolina,SC,South,29203
